17351	851	101	6	2009-02-15	31	34	3	\N	\N	\N	13.00	\N	\N	2010-07-06 12:43:52.416962	2010-07-06 12:43:52.416962	2	\N	\N
17352	940	101	6	2009-02-15	18	17	-1	\N	\N	\N	13.00	\N	\N	2010-07-06 12:43:52.453025	2010-07-06 12:43:52.453025	2	\N	\N
17353	633	102	6	2009-02-16	32	28	-4	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:52.48859	2010-07-06 12:43:52.48859	6	\N	\N
17354	820	102	6	2009-02-16	25	22	-3	...3.....	.........	\N	14.50	\N	\N	2010-07-06 12:43:52.52394	2010-07-06 12:43:52.52394	1	\N	\N
17355	578	102	6	2009-02-16	24	22	-2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:52.559239	2010-07-06 12:43:52.559239	4	\N	\N
17356	603	102	7	2009-02-16	26	26	0	\N	\N	\N	24.00	\N	\N	2010-07-06 12:43:52.593704	2010-07-06 12:43:52.593704	3	\N	\N
17357	944	102	6	2009-02-16	23	23	0	........2	.........	\N	4.75	\N	\N	2010-07-06 12:43:52.627891	2010-07-06 12:43:52.627891	2	\N	\N
17359	595	102	7	2009-02-16	29	29	0	\N	\N	\N	4.75	\N	\N	2010-07-06 12:43:52.663712	2010-07-06 12:43:52.663712	5	\N	\N
17360	585	102	7	2009-02-16	28	28	0	\N	\N	\N	4.75	\N	\N	2010-07-06 12:43:52.698931	2010-07-06 12:43:52.698931	5	\N	\N
17361	574	102	8	2009-02-16	21	25	4	\N	\N	\N	24.00	\N	\N	2010-07-06 12:43:52.733393	2010-07-06 12:43:52.733393	3	\N	\N
17362	827	102	6	2009-02-16	24	23	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:52.767437	2010-07-06 12:43:52.767437	6	\N	\N
17363	629	102	7	2009-02-16	28	28	0	\N	\N	\N	4.75	\N	\N	2010-07-06 12:43:52.801541	2010-07-06 12:43:52.801541	2	\N	\N
17364	873	102	6	2009-02-16	20	25	5	\N	\N	\N	14.50	\N	\N	2010-07-06 12:43:52.835647	2010-07-06 12:43:52.835647	1	\N	\N
17365	578	103	2	2009-02-18	22	20	-2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:52.869752	2010-07-06 12:43:52.869752	7	\N	\N
17366	580	103	3	2009-02-18	27	35	8	\N	\N	\N	28.00	\N	\N	2010-07-06 12:43:52.905002	2010-07-06 12:43:52.905002	1	\N	\N
17367	615	103	3	2009-02-18	25	25	0	\N	\N	\N	5.50	\N	\N	2010-07-06 12:43:52.939603	2010-07-06 12:43:52.939603	4	\N	\N
17368	572	103	2	2009-02-18	30	30	0	\N	\N	\N	5.50	\N	\N	2010-07-06 12:43:52.974353	2010-07-06 12:43:52.974353	3	\N	\N
17369	595	103	3	2009-02-18	28	27	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:53.008409	2010-07-06 12:43:53.008409	5	\N	\N
17370	574	103	4	2009-02-18	16	22	6	\N	\N	\N	17.00	\N	\N	2010-07-06 12:43:53.043356	2010-07-06 12:43:53.043356	2	\N	\N
17371	839	103	2	2009-02-18	30	29	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:53.077715	2010-07-06 12:43:53.077715	6	\N	\N
17372	578	104	6	2009-02-20	24	20	-4	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:53.113266	2010-07-06 12:43:53.113266	3	\N	\N
17373	580	104	7	2009-02-20	33	30	-3	\N	\N	\N	8.00	\N	\N	2010-07-06 12:43:53.148199	2010-07-06 12:43:53.148199	2	\N	\N
17374	603	104	7	2009-02-20	26	28	2	.........	.....3...	\N	20.00	\N	\N	2010-07-06 12:43:53.561643	2010-07-06 12:43:53.561643	1	\N	\N
17376	595	104	7	2009-02-20	28	27	-1	\N	\N	\N	12.00	\N	\N	2010-07-06 12:43:53.601142	2010-07-06 12:43:53.601142	5	\N	\N
17375	572	104	5	2009-02-20	34	30	-4	......3..	.........	\N	0.00	\N	\N	2010-07-06 12:43:53.638413	2010-07-06 12:43:53.638413	4	\N	\N
17358	572	102	5	2009-02-16	34	29	-5	...3.....	.........	\N	0.00	\N	\N	2010-07-06 12:43:53.675388	2010-07-06 12:43:53.675388	4	\N	\N
17327	572	99	5	2009-02-13	32	30	-2	.........	...4.....	\N	0.00	\N	\N	2010-07-06 12:43:53.712208	2010-07-06 12:43:53.712208	5	\N	\N
17311	572	97	5	2009-02-09	33	32	-1	.4.......	.........	\N	0.00	\N	\N	2010-07-06 12:43:53.748133	2010-07-06 12:43:53.748133	1	\N	\N
17276	572	94	5	2009-02-06	35	31	-4	.4.......	.........	\N	0.00	\N	\N	2010-07-06 12:43:53.78411	2010-07-06 12:43:53.78411	3	\N	\N
17219	572	87	5	2009-01-24	36	31	-5	.......4.	.........	\N	0.00	\N	\N	2010-07-06 12:43:53.819994	2010-07-06 12:43:53.819994	2	\N	\N
17210	572	86	5	2009-01-23	36	33	-3			\N	0.00	\N	\N	2010-07-06 12:43:53.855601	2010-07-06 12:43:53.855601	4	\N	\N
17377	611	105	7	2009-02-21	26	23	-3	.........	.......2.	\N	0.00	\N	\N	2010-07-06 12:43:53.891254	2010-07-06 12:43:53.891254	5	\N	\N
17378	578	105	6	2009-02-21	23	25	2	.........	....4....	\N	14.67	\N	\N	2010-07-06 12:43:53.926483	2010-07-06 12:43:53.926483	2	\N	\N
17379	612	105	7	2009-02-21	22	16	-6	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:53.962281	2010-07-06 12:43:53.962281	1	\N	\N
17380	579	105	7	2009-02-21	25	20	-5	.........	....4....	\N	9.00	\N	\N	2010-07-06 12:43:53.996554	2010-07-06 12:43:53.996554	3	\N	\N
17381	580	105	7	2009-02-21	32	33	1	...3.....	.........	\N	9.00	\N	\N	2010-07-06 12:43:54.031455	2010-07-06 12:43:54.031455	3	\N	\N
17382	603	105	7	2009-02-21	26	27	1	\N	\N	\N	14.67	\N	\N	2010-07-06 12:43:54.066387	2010-07-06 12:43:54.066387	2	\N	\N
17383	615	105	7	2009-02-21	27	30	3	.........	...4.....	\N	13.00	\N	\N	2010-07-06 12:43:54.101175	2010-07-06 12:43:54.101175	4	\N	\N
17385	595	105	7	2009-02-21	28	23	-5	\N	\N	\N	13.00	\N	\N	2010-07-06 12:43:54.135517	2010-07-06 12:43:54.135517	4	\N	\N
17386	585	105	7	2009-02-21	28	23	-5	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:54.173019	2010-07-06 12:43:54.173019	1	\N	\N
17387	574	105	8	2009-02-21	22	19	-3	.........	........3	\N	0.00	\N	\N	2010-07-06 12:43:54.220155	2010-07-06 12:43:54.220155	5	\N	\N
17388	611	106	3	2009-02-22	23	18	-5	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:54.25464	2010-07-06 12:43:54.25464	4	\N	\N
17389	579	106	3	2009-02-22	27	16	-11	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:54.289444	2010-07-06 12:43:54.289444	2	\N	\N
17390	612	106	3	2009-02-22	19	12	-7	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:54.324248	2010-07-06 12:43:54.324248	3	\N	\N
17391	595	106	3	2009-02-22	27	22	-5	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:54.359466	2010-07-06 12:43:54.359466	5	\N	\N
17392	585	106	3	2009-02-22	28	27	-1	\N	\N	\N	17.00	\N	\N	2010-07-06 12:43:54.394009	2010-07-06 12:43:54.394009	1	\N	\N
17393	948	106	2	2009-02-22	17	7	-10	\N	\N	\N	11.00	\N	\N	2010-07-06 12:43:54.428288	2010-07-06 12:43:54.428288	6	\N	\N
17394	574	106	4	2009-02-22	18	19	1	\N	\N	\N	28.00	\N	\N	2010-07-06 12:43:54.46293	2010-07-06 12:43:54.46293	7	\N	\N
17395	578	107	2	2009-02-23	21	16	-5	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:54.497987	2010-07-06 12:43:54.497987	6	\N	\N
17396	580	107	3	2009-02-23	27	27	0	\N	\N	\N	12.00	\N	\N	2010-07-06 12:43:54.532777	2010-07-06 12:43:54.532777	1	\N	\N
17397	615	107	3	2009-02-23	24	23	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:54.934422	2010-07-06 12:43:54.934422	5	\N	\N
17399	574	107	4	2009-02-23	18	18	0	\N	\N	\N	12.00	\N	\N	2010-07-06 12:43:54.973197	2010-07-06 12:43:54.973197	2	\N	\N
17400	629	107	3	2009-02-23	24	24	0	\N	\N	\N	12.00	\N	\N	2010-07-06 12:43:55.00983	2010-07-06 12:43:55.00983	3	\N	\N
17401	578	108	6	2009-02-25	23	24	1	\N	\N	\N	19.00	\N	\N	2010-07-06 12:43:55.045569	2010-07-06 12:43:55.045569	4	\N	\N
17402	580	108	7	2009-02-25	32	32	0	\N	\N	\N	4.33	\N	\N	2010-07-06 12:43:55.081506	2010-07-06 12:43:55.081506	2	\N	\N
17403	603	108	7	2009-02-25	26	26	0	\N	\N	\N	4.33	\N	\N	2010-07-06 12:43:55.117663	2010-07-06 12:43:55.117663	3	\N	\N
17404	572	108	5	2009-02-25	31	31	0	\N	\N	\N	4.33	\N	\N	2010-07-06 12:43:55.153059	2010-07-06 12:43:55.153059	1	\N	\N
17405	578	109	2	2009-02-27	20	19	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:55.194647	2010-07-06 12:43:55.194647	2	\N	\N
17406	579	109	3	2009-02-27	27	18	-9	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:55.240121	2010-07-06 12:43:55.240121	1	\N	\N
17407	580	109	3	2009-02-27	27	25	-2	\N	\N	\N	19.00	\N	\N	2010-07-06 12:43:55.27482	2010-07-06 12:43:55.27482	4	\N	\N
17408	603	109	3	2009-02-27	25	22	-3	.......4.	.........	\N	13.00	\N	\N	2010-07-06 12:43:55.310766	2010-07-06 12:43:55.310766	3	\N	\N
17409	615	109	3	2009-02-27	25	25	0	.......4.	.........	\N	0.00	\N	\N	2010-07-06 12:43:55.346502	2010-07-06 12:43:55.346502	1	\N	\N
17410	595	109	3	2009-02-27	27	25	-2	\N	\N	\N	19.00	\N	\N	2010-07-06 12:43:55.381414	2010-07-06 12:43:55.381414	4	\N	\N
17411	903	109	2	2009-02-27	14	11	-3	\N	\N	\N	13.00	\N	\N	2010-07-06 12:43:55.415955	2010-07-06 12:43:55.415955	3	\N	\N
17412	906	109	3	2009-02-27	13	7	-6	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:55.450959	2010-07-06 12:43:55.450959	2	\N	\N
17413	578	110	2	2009-03-02	20	16	-4	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:55.48519	2010-07-06 12:43:55.48519	3	\N	\N
17414	603	110	3	2009-03-02	25	26	1	.4.......	.........	\N	14.00	\N	\N	2010-07-06 12:43:55.520168	2010-07-06 12:43:55.520168	5	\N	\N
17416	595	110	3	2009-03-02	27	25	-2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:55.554576	2010-07-06 12:43:55.554576	4	\N	\N
17417	574	110	4	2009-03-02	19	18	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:55.588177	2010-07-06 12:43:55.588177	2	\N	\N
17418	629	110	3	2009-03-02	24	26	2	........2	.........	\N	24.00	\N	\N	2010-07-06 12:43:55.622444	2010-07-06 12:43:55.622444	6	\N	\N
17419	578	111	2	2009-03-04	20	15	-5	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:55.658073	2010-07-06 12:43:55.658073	3	\N	\N
17420	603	111	3	2009-03-04	25	17	-8	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:55.692983	2010-07-06 12:43:55.692983	7	\N	\N
17421	615	111	3	2009-03-04	24	20	-4	\N	\N	\N	3.67	\N	\N	2010-07-06 12:43:55.727548	2010-07-06 12:43:55.727548	2	\N	\N
17423	595	111	3	2009-03-04	26	27	1	.........	....3....	\N	22.50	\N	\N	2010-07-06 12:43:55.762433	2010-07-06 12:43:55.762433	6	\N	\N
17424	574	111	4	2009-03-04	19	15	-4	........2	.........	\N	3.67	\N	\N	2010-07-06 12:43:55.797476	2010-07-06 12:43:55.797476	1	\N	\N
17425	827	111	2	2009-03-04	20	16	-4	\N	\N	\N	3.67	\N	\N	2010-07-06 12:43:55.832388	2010-07-06 12:43:55.832388	5	\N	\N
17426	633	112	2	2009-03-06	27	29	2	.........	.......4.	\N	10.00	\N	\N	2010-07-06 12:43:55.867049	2010-07-06 12:43:55.867049	5	\N	\N
17427	578	112	2	2009-03-06	19	23	4	.........	......3..	\N	20.00	\N	\N	2010-07-06 12:43:55.902793	2010-07-06 12:43:55.902793	2	\N	\N
17428	603	112	3	2009-03-06	24	25	1	\N	\N	\N	10.00	\N	\N	2010-07-06 12:43:56.321589	2010-07-06 12:43:56.321589	3	\N	\N
17429	615	112	3	2009-03-06	24	29	5	.......4.	.........	\N	10.00	\N	\N	2010-07-06 12:43:56.360919	2010-07-06 12:43:56.360919	3	\N	\N
17431	595	112	3	2009-03-06	27	26	-1	.........	.3.......	\N	0.00	\N	\N	2010-07-06 12:43:56.398242	2010-07-06 12:43:56.398242	1	\N	\N
17432	827	112	2	2009-03-06	19	20	1	.........	........3	\N	0.00	\N	\N	2010-07-06 12:43:56.434706	2010-07-06 12:43:56.434706	4	\N	\N
17433	949	112	2	2009-03-06	18	20	2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:56.471521	2010-07-06 12:43:56.471521	4	\N	\N
17434	950	112	3	2009-03-06	24	34	10	\N	\N	\N	10.00	\N	\N	2010-07-06 12:43:56.507016	2010-07-06 12:43:56.507016	5	\N	\N
17435	610	112	4	2009-03-06	22	23	1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:56.542778	2010-07-06 12:43:56.542778	1	\N	\N
17436	611	113	3	2009-03-07	22	20	-2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:56.577506	2010-07-06 12:43:56.577506	5	\N	\N
17437	820	113	2	2009-03-07	22	22	0	\N	\N	\N	14.00	\N	\N	2010-07-06 12:43:56.61196	2010-07-06 12:43:56.61196	3	\N	\N
17438	578	113	2	2009-03-07	19	23	4	\N	\N	\N	28.00	\N	\N	2010-07-06 12:43:56.64702	2010-07-06 12:43:56.64702	4	\N	\N
17439	579	113	3	2009-03-07	25	24	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:56.681791	2010-07-06 12:43:56.681791	6	\N	\N
17440	580	113	3	2009-03-07	26	31	5	....3....	.........	\N	0.00	\N	\N	2010-07-06 12:43:56.716875	2010-07-06 12:43:56.716875	2	\N	\N
17441	603	113	3	2009-03-07	24	25	1	.........	....3....	\N	0.00	\N	\N	2010-07-06 12:43:56.751652	2010-07-06 12:43:56.751652	6	\N	\N
17442	615	113	3	2009-03-07	25	22	-3	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:56.786246	2010-07-06 12:43:56.786246	2	\N	\N
17444	595	113	3	2009-03-07	26	31	5	.......4.	.........	\N	14.00	\N	\N	2010-07-06 12:43:56.820887	2010-07-06 12:43:56.820887	3	\N	\N
17445	585	113	3	2009-03-07	27	31	4	......3..	.........	\N	0.00	\N	\N	2010-07-06 12:43:56.855555	2010-07-06 12:43:56.855555	5	\N	\N
17446	574	113	4	2009-03-07	17	22	5	.....3...	.........	\N	28.00	\N	\N	2010-07-06 12:43:56.890213	2010-07-06 12:43:56.890213	4	\N	\N
17447	827	113	2	2009-03-07	20	21	1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:56.924562	2010-07-06 12:43:56.924562	7	\N	\N
17448	629	113	3	2009-03-07	24	27	3	...3.....	.........	\N	14.00	\N	\N	2010-07-06 12:43:56.959032	2010-07-06 12:43:56.959032	1	\N	\N
17449	610	113	4	2009-03-07	22	24	2	........2	.........	\N	14.00	\N	\N	2010-07-06 12:43:56.99354	2010-07-06 12:43:56.99354	1	\N	\N
17450	578	114	2	2009-03-09	19	30	11	.4.......	.........	\N	28.00	\N	\N	2010-07-06 12:43:57.071024	2010-07-06 12:43:57.071024	3	\N	\N
17451	580	114	3	2009-03-09	27	29	2	....3....	.........	\N	0.00	\N	\N	2010-07-06 12:43:57.106992	2010-07-06 12:43:57.106992	4	\N	\N
17452	603	114	3	2009-03-09	24	30	6	.......4.	.........	\N	17.00	\N	\N	2010-07-06 12:43:57.149588	2010-07-06 12:43:57.149588	7	\N	\N
17453	581	114	3	2009-03-09	18	22	4	.........	...2.....	\N	11.00	\N	\N	2010-07-06 12:43:57.20024	2010-07-06 12:43:57.20024	1	\N	\N
17455	617	114	3	2009-03-09	16	14	-2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:57.2348	2010-07-06 12:43:57.2348	6	\N	\N
17456	595	114	3	2009-03-09	26	24	-2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:57.269442	2010-07-06 12:43:57.269442	5	\N	\N
17457	578	115	6	2009-03-11	23	25	2	.....3...	.........	\N	0.00	\N	\N	2010-07-06 12:43:57.305035	2010-07-06 12:43:57.305035	2	\N	\N
17458	580	115	7	2009-03-11	32	32	0	..3......	.........	\N	0.00	\N	\N	2010-07-06 12:43:57.710168	2010-07-06 12:43:57.710168	2	\N	\N
17459	603	115	7	2009-03-11	26	28	2	.........	...4.....	\N	19.00	\N	\N	2010-07-06 12:43:57.751401	2010-07-06 12:43:57.751401	4	\N	\N
17460	581	115	7	2009-03-11	23	17	-6	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:57.789332	2010-07-06 12:43:57.789332	1	\N	\N
17461	615	115	7	2009-03-11	27	24	-3	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:57.825597	2010-07-06 12:43:57.825597	1	\N	\N
17463	595	115	7	2009-03-11	28	32	4	\N	\N	\N	19.00	\N	\N	2010-07-06 12:43:57.861603	2010-07-06 12:43:57.861603	4	\N	\N
17464	617	115	7	2009-03-11	21	22	1	\N	\N	\N	13.00	\N	\N	2010-07-06 12:43:57.897421	2010-07-06 12:43:57.897421	3	\N	\N
17465	578	116	2	2009-03-18	19	17	-2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:57.932692	2010-07-06 12:43:57.932692	4	\N	\N
17466	579	116	3	2009-03-18	24	22	-2	\N	\N	\N	6.50	\N	\N	2010-07-06 12:43:57.968421	2010-07-06 12:43:57.968421	1	\N	\N
17467	580	116	3	2009-03-18	27	27	0	\N	\N	\N	19.00	\N	\N	2010-07-06 12:43:58.003268	2010-07-06 12:43:58.003268	2	\N	\N
17468	603	116	3	2009-03-18	25	27	2	\N	\N	\N	6.50	\N	\N	2010-07-06 12:43:58.038324	2010-07-06 12:43:58.038324	1	\N	\N
17469	615	116	3	2009-03-18	25	25	0	\N	\N	\N	6.50	\N	\N	2010-07-06 12:43:58.073464	2010-07-06 12:43:58.073464	3	\N	\N
17471	595	116	3	2009-03-18	25	27	2	\N	\N	\N	19.00	\N	\N	2010-07-06 12:43:58.108729	2010-07-06 12:43:58.108729	2	\N	\N
17472	574	116	4	2009-03-18	18	18	0	\N	\N	\N	6.50	\N	\N	2010-07-06 12:43:58.143079	2010-07-06 12:43:58.143079	3	\N	\N
17473	603	117	3	2009-03-20	25	28	3	..2......	.........	\N	6.50	\N	\N	2010-07-06 12:43:58.194189	2010-07-06 12:43:58.194189	4	\N	\N
17475	617	117	3	2009-03-20	15	18	3	\N	\N	\N	6.50	\N	\N	2010-07-06 12:43:58.229785	2010-07-06 12:43:58.229785	3	\N	\N
17476	595	117	3	2009-03-20	26	30	4	......3..	.........	\N	19.00	\N	\N	2010-07-06 12:43:58.264451	2010-07-06 12:43:58.264451	2	\N	\N
17477	611	118	3	2009-03-21	22	26	4	.......4.	.........	\N	12.00	\N	\N	2010-07-06 12:43:58.299864	2010-07-06 12:43:58.299864	3	\N	\N
17478	633	118	2	2009-03-21	26	26	0	.4.......	.........	\N	12.00	\N	\N	2010-07-06 12:43:58.334861	2010-07-06 12:43:58.334861	3	\N	\N
17479	842	118	2	2009-03-21	19	19	0	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:58.370641	2010-07-06 12:43:58.370641	5	\N	\N
17480	578	118	2	2009-03-21	20	23	3	....3....	.........	\N	8.00	\N	\N	2010-07-06 12:43:58.404439	2010-07-06 12:43:58.404439	1	\N	\N
17481	579	118	3	2009-03-21	23	30	7	\N	\N	\N	20.00	\N	\N	2010-07-06 12:43:58.438904	2010-07-06 12:43:58.438904	4	\N	\N
17482	603	118	3	2009-03-21	26	28	2	.........	.....3...	\N	20.00	\N	\N	2010-07-06 12:43:58.474193	2010-07-06 12:43:58.474193	4	\N	\N
17483	615	118	3	2009-03-21	24	23	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:58.509759	2010-07-06 12:43:58.509759	5	\N	\N
17484	595	118	3	2009-03-21	27	24	-3	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:58.544018	2010-07-06 12:43:58.544018	2	\N	\N
17485	585	118	3	2009-03-21	28	22	-6	.........	........3	\N	0.00	\N	\N	2010-07-06 12:43:58.578592	2010-07-06 12:43:58.578592	2	\N	\N
17486	574	118	4	2009-03-21	19	18	-1	\N	\N	\N	8.00	\N	\N	2010-07-06 12:43:58.613252	2010-07-06 12:43:58.613252	1	\N	\N
17474	572	117	1	2009-03-20	28	27	-1	.4.......	.........	\N	0.00	\N	\N	2010-07-06 12:43:58.648145	2010-07-06 12:43:58.648145	1	\N	\N
17462	572	115	5	2009-03-11	26	30	4	.4.......	.........	\N	13.00	\N	\N	2010-07-06 12:43:58.684633	2010-07-06 12:43:58.684633	3	\N	\N
17454	572	114	1	2009-03-09	30	25	-5	3........	.........	\N	0.00	\N	\N	2010-07-06 12:43:59.082994	2010-07-06 12:43:59.082994	2	\N	\N
17430	572	112	1	2009-03-06	30	39	9	.4.......	.........	\N	20.00	\N	\N	2010-07-06 12:43:59.123966	2010-07-06 12:43:59.123966	2	\N	\N
17422	572	111	1	2009-03-04	30	31	1	.........	3........	\N	22.50	\N	\N	2010-07-06 12:43:59.161765	2010-07-06 12:43:59.161765	4	\N	\N
17007	572	66	5	2008-12-08	30	23	-7	.........	...4.....	\N	0.00	\N	\N	2010-07-06 12:43:59.214892	2010-07-06 12:43:59.214892	4	\N	\N
17398	572	107	1	2009-02-23	29	29	0			\N	12.00	\N	\N	2010-07-06 12:43:59.251107	2010-07-06 12:43:59.251107	4	\N	\N
17487	611	119	3	2009-03-22	23	19	-4	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:59.287137	2010-07-06 12:43:59.287137	7	\N	\N
17488	578	119	2	2009-03-22	20	22	2	\N	\N	\N	22.00	\N	\N	2010-07-06 12:43:59.32361	2010-07-06 12:43:59.32361	2	\N	\N
17489	579	119	3	2009-03-22	24	24	0	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:59.359371	2010-07-06 12:43:59.359371	5	\N	\N
17490	911	119	2	2009-03-22	28	22	-6	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:59.394605	2010-07-06 12:43:59.394605	9	\N	\N
17491	595	119	3	2009-03-22	27	24	-3	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:59.429574	2010-07-06 12:43:59.429574	6	\N	\N
17492	585	119	3	2009-03-22	28	23	-5	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:59.464619	2010-07-06 12:43:59.464619	8	\N	\N
17493	948	119	2	2009-03-22	16	21	5	\N	\N	\N	36.00	\N	\N	2010-07-06 12:43:59.500209	2010-07-06 12:43:59.500209	1	\N	\N
17494	574	119	4	2009-03-22	18	19	1	\N	\N	\N	7.00	\N	\N	2010-07-06 12:43:59.534472	2010-07-06 12:43:59.534472	3	\N	\N
17495	629	119	3	2009-03-22	25	26	1	\N	\N	\N	7.00	\N	\N	2010-07-06 12:43:59.56851	2010-07-06 12:43:59.56851	4	\N	\N
17496	578	120	2	2009-03-23	22	19	-3	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:59.602571	2010-07-06 12:43:59.602571	2	\N	\N
17497	580	120	3	2009-03-23	28	31	3	.........	3........	\N	0.00	\N	\N	2010-07-06 12:43:59.636995	2010-07-06 12:43:59.636995	1	\N	\N
17498	603	120	3	2009-03-23	27	27	0	.........	3........	\N	24.00	\N	\N	2010-07-06 12:43:59.671584	2010-07-06 12:43:59.671584	3	\N	\N
17499	581	120	3	2009-03-23	20	16	-4	.......4.	.........	\N	0.00	\N	\N	2010-07-06 12:43:59.707631	2010-07-06 12:43:59.707631	2	\N	\N
17500	615	120	3	2009-03-23	24	30	6	......3..	.........	\N	0.00	\N	\N	2010-07-06 12:43:59.742212	2010-07-06 12:43:59.742212	2	\N	\N
17501	572	120	1	2009-03-23	28	31	3	.....3...	.........	\N	24.00	\N	\N	2010-07-06 12:43:59.776595	2010-07-06 12:43:59.776595	3	\N	\N
17502	595	120	3	2009-03-23	26	27	1	.........	.......4.	\N	24.00	\N	\N	2010-07-06 12:43:59.811104	2010-07-06 12:43:59.811104	3	\N	\N
17503	617	120	3	2009-03-23	16	14	-2	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:59.845987	2010-07-06 12:43:59.845987	1	\N	\N
17504	574	120	4	2009-03-23	18	19	1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:43:59.879938	2010-07-06 12:43:59.879938	1	\N	\N
17470	572	116	1	2009-03-18	29	27	-2			\N	0.00	\N	\N	2010-07-06 12:43:59.914593	2010-07-06 12:43:59.914593	4	\N	\N
17443	572	113	1	2009-03-07	30	21	-9			\N	0.00	\N	\N	2010-07-06 12:43:59.94961	2010-07-06 12:43:59.94961	7	\N	\N
17384	572	105	5	2009-02-21	26	25	-1	.......4.	.........	\N	14.67	\N	\N	2010-07-06 12:43:59.984605	2010-07-06 12:43:59.984605	2	\N	\N
17415	572	110	1	2009-03-02	30	30	0	.........	......3..	\N	10.00	\N	\N	2010-07-06 12:44:00.019962	2010-07-06 12:44:00.019962	1	\N	\N
16959	572	61	5	2008-11-24	33	32	-1	.4.......	.........	\N	0.00	\N	\N	2010-07-06 12:44:00.055865	2010-07-06 12:44:00.055865	1	\N	\N
17505	578	121	6	2009-03-25	24	28	4	.........	...4.....	\N	24.00	\N	\N	2010-07-06 12:44:00.473103	2010-07-06 12:44:00.473103	3	\N	\N
17506	580	121	7	2009-03-25	32	32	0	.........	....4....	\N	0.00	\N	\N	2010-07-06 12:44:00.513232	2010-07-06 12:44:00.513232	2	\N	\N
17507	603	121	7	2009-03-25	27	30	3	.........	....4....	\N	0.00	\N	\N	2010-07-06 12:44:00.550707	2010-07-06 12:44:00.550707	2	\N	\N
17508	911	121	6	2009-03-25	28	24	-4	\N	\N	\N	0.00	\N	\N	2010-07-06 12:44:00.586598	2010-07-06 12:44:00.586598	1	\N	\N
17509	615	121	7	2009-03-25	27	30	3	\N	\N	\N	0.00	\N	\N	2010-07-06 12:44:00.622517	2010-07-06 12:44:00.622517	1	\N	\N
17510	572	121	5	2009-03-25	30	38	8	2........	.........	\N	0.00	\N	\N	2010-07-06 12:44:00.657805	2010-07-06 12:44:00.657805	1	\N	\N
17511	595	121	7	2009-03-25	29	33	4	....3....	.........	\N	24.00	\N	\N	2010-07-06 12:44:00.694017	2010-07-06 12:44:00.694017	3	\N	\N
17512	574	121	8	2009-03-25	21	24	3	\N	\N	\N	24.00	\N	\N	2010-07-06 12:44:00.729963	2010-07-06 12:44:00.729963	3	\N	\N
17513	827	121	6	2009-03-25	23	22	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:44:00.76464	2010-07-06 12:44:00.76464	2	\N	\N
17514	611	122	3	2009-03-29	21	20	-1	\N	\N	\N	0.00	\N	\N	2010-07-06 12:44:00.799339	2010-07-06 12:44:00.799339	4	\N	\N
